sigma,pi_reward,alpha,delta,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.95,0.25,0.0,0.6,0.3,2,0.1213235294117647,0.2228571428571428,0.1371428571428571,0.7376714737952866,0.9807245867041857,0.9729232895810725,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.6,0.3,3,0.1353383458646616,0.24,0.1428571428571428,0.7696002164648583,0.9829533924102009,0.9750839402784237,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.6,0.3,4,0.1151079136690647,0.2057142857142857,0.1285714285714285,0.7514627659574468,0.9828457446808511,0.9764917582285556,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.6,0.3,5,0.1240601503759398,0.24,0.1457142857142857,0.764883609146467,0.9833138776351027,0.97741035411418,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.6,0.3,6,0.1294117647058823,0.2714285714285714,0.1428571428571428,0.7542384755499509,0.9840269020596889,0.9766274833270508,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.6,0.3,7,0.1236363636363636,0.2142857142857142,0.1428571428571428,0.759064948864391,0.9835303493159783,0.9770981221188801,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.6,0.3,8,0.1235059760956175,0.2828571428571428,0.1514285714285714,0.7568611506403741,0.982855593955411,0.9711568788302369,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.6,0.3,9,0.1452282157676348,0.3114285714285714,0.1371428571428571,0.76054581976865,0.982059984761377,0.9750415471988181,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.6,0.3,10,0.1254752851711026,0.2485714285714285,0.1457142857142857,0.7488093618179344,0.9827187372431624,0.9752663544805399,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.6,0.3,1,0.1169811320754717,0.2428571428571428,0.1342857142857142,0.7594835132769185,0.9840968777356288,0.9796679704075878,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.6,0.3,2,0.1222222222222222,0.2285714285714285,0.14,0.7308457370189999,0.9812058440222238,0.9734264266371075,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.6,0.3,3,0.1328125,0.2685714285714285,0.1342857142857142,0.7479621351564554,0.9851433079148041,0.9767599588839787,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.6,0.3,4,0.1223776223776223,0.1828571428571428,0.1314285714285714,0.721327967806841,0.9823608316566063,0.9754657407260017,CAPTURE,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.6,0.3,5,0.1343873517786561,0.2771428571428571,0.1542857142857142,0.7453358208955224,0.9836087420042644,0.9771940751892156,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.6,0.3,6,0.1245283018867924,0.2428571428571428,0.1285714285714285,0.7531233386496544,0.9852472089314195,0.9786994374001421,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.6,0.3,7,0.1208791208791208,0.22,0.1457142857142857,0.7263543900920224,0.982702553103162,0.9747671840721852,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.6,0.3,8,0.1283018867924528,0.2428571428571428,0.1457142857142857,0.7567086134574499,0.9835660518301442,0.9772835774531248,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.6,0.3,9,0.1336032388663967,0.2942857142857142,0.1457142857142857,0.7613130297371067,0.9826174400229852,0.9748235150204628,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.6,0.3,10,0.1360294117647058,0.2228571428571428,0.1428571428571428,0.7271717105693183,0.9831361526897183,0.97475410307478,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.0,0.4,1,0.1324200913242009,0.3742857142857143,0.1485714285714285,0.7993917417241783,0.9748508597496783,0.9559849888140752,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.0,0.4,2,0.1220657276995305,0.3914285714285714,0.1457142857142857,0.8204662717370533,0.9773552455570419,0.9671096858618031,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.0,0.4,3,0.1339285714285714,0.36,0.16,0.7785265049415993,0.9755166217430369,0.9525204851102897,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.0,0.4,4,0.145631067961165,0.4114285714285714,0.1628571428571428,0.8095495495495495,0.9785585585585586,0.9661283292752019,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.0,0.4,5,0.1220657276995305,0.3914285714285714,0.1514285714285714,0.8110718737017034,0.9807852098047362,0.9679979314761626,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.0,0.4,6,0.1268292682926829,0.4142857142857143,0.1514285714285714,0.8215388007054674,0.9775132275132276,0.947137961025845,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.0,0.4,7,0.131578947368421,0.3485714285714286,0.1542857142857142,0.7778020776380535,0.9733187534171679,0.9534912578694684,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.0,0.4,8,0.1357466063348416,0.3685714285714285,0.1628571428571428,0.7755813953488372,0.9744186046511628,0.9517467284966298,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.0,0.4,9,0.1383928571428571,0.36,0.1628571428571428,0.7692307692307693,0.9710634193392814,0.9272777234022044,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.0,0.4,10,0.1448598130841121,0.3885714285714285,0.1485714285714285,0.7920305676855895,0.9745633187772926,0.954976849067277,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.0,0.4,1,0.1379310344827586,0.3371428571428571,0.1542857142857142,0.7900690759835819,0.977275002502753,0.9595000616955668,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.0,0.4,2,0.1363636363636363,0.3714285714285714,0.1457142857142857,0.8370803818909763,0.9728980597474592,0.9612893139814883,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.0,0.4,3,0.1371681415929203,0.3542857142857142,0.1514285714285714,0.8031143344709898,0.9748293515358362,0.956246985735496,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.0,0.4,4,0.1571428571428571,0.4,0.16,0.8095546558704454,0.9833198380566801,0.9719968668845914,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.0,0.4,5,0.1469194312796208,0.3971428571428571,0.1571428571428571,0.8294100265931252,0.9796119373584162,0.9699269485951553,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.0,0.4,6,0.1469194312796208,0.3971428571428571,0.16,0.8004805067161734,0.9799060827782025,0.9606530622333923,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.0,0.4,7,0.1290322580645161,0.38,0.1485714285714285,0.8211446740858506,0.9775437201907791,0.9635587926930184,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.0,0.4,8,0.1179039301310043,0.3457142857142857,0.1571428571428571,0.7947894361170592,0.9735902926481085,0.9535378461737506,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.0,0.4,9,0.1371681415929203,0.3542857142857142,0.1542857142857142,0.7646107933349913,0.9680427754289977,0.9299587196628762,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.0,0.4,10,0.1355140186915887,0.3885714285714285,0.1514285714285714,0.7836667949211235,0.9785494420931128,0.9649295428160419,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.0,0.4,1,0.112,0.2857142857142857,0.1314285714285714,0.7929579029212485,0.974452960124403,0.9630860995382781,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.0,0.4,2,0.10727969348659,0.2542857142857143,0.1257142857142857,0.7805755395683454,0.9801672175772895,0.9718793403898567,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.0,0.4,3,0.1459227467811159,0.3342857142857143,0.14,0.78334145153434,0.9803214807598636,0.9664185324210455,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.0,0.4,4,0.123015873015873,0.28,0.1285714285714285,0.7841272662637754,0.981514397440455,0.9740077634923229,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.0,0.4,5,0.1213389121338912,0.3171428571428571,0.1257142857142857,0.792685497470489,0.9792369308600337,0.9686244659642649,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.0,0.4,6,0.1428571428571428,0.32,0.1285714285714285,0.7909064858152641,0.9793676568917757,0.9702721764140114,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.0,0.4,7,0.1325301204819277,0.2885714285714286,0.12,0.7737648078590003,0.9787152075508042,0.9689561495665016,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.0,0.4,8,0.1286307053941908,0.3114285714285714,0.1285714285714285,0.7734616706772086,0.977426377907643,0.9642621800925517,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.0,0.4,9,0.1386554621848739,0.32,0.1257142857142857,0.7536490601701145,0.9749028667436732,0.9589113988273616,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.0,0.4,10,0.1295546558704453,0.2942857142857142,0.1257142857142857,0.7774572886620812,0.9784779232305303,0.966885769948786,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.0,0.4,1,0.1209677419354838,0.2914285714285714,0.1228571428571428,0.7627759607522485,0.9782297628781684,0.9678043190874049,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.0,0.4,2,0.1098039215686274,0.2714285714285714,0.1171428571428571,0.7785241628233407,0.9774413475035091,0.9706176983101091,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.0,0.4,3,0.141025641025641,0.3314285714285714,0.1285714285714285,0.7810450819672131,0.9773565573770492,0.9670897741224174,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.0,0.4,4,0.1269841269841269,0.28,0.1314285714285714,0.7497780933783064,0.9798508787502219,0.9718889382784592,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.0,0.4,5,0.1188524590163934,0.3028571428571429,0.1371428571428571,0.8013784461152882,0.9802631578947368,0.9708203033592191,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.0,0.4,6,0.1350210970464135,0.3228571428571428,0.1485714285714285,0.7759609868043603,0.9815452285331804,0.9723208984685704,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.0,0.4,7,0.1183206106870229,0.2514285714285714,0.1257142857142857,0.7725218439288942,0.9793110374610826,0.9695387755990984,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.0,0.4,8,0.1313559322033898,0.3257142857142857,0.1257142857142857,0.7867772108843537,0.9811862244897959,0.964422597251586,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.0,0.4,9,0.1308016877637131,0.3228571428571428,0.1257142857142857,0.7520634231103388,0.9762163336229366,0.9599674560999244,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.0,0.4,10,0.1306122448979592,0.3,0.1342857142857142,0.7760070394994134,0.9794681267109895,0.9702939104443536,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.00/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.3,0.4,1,0.1327433628318584,0.3542857142857142,0.1542857142857142,0.7897009966777409,0.9820598006644519,0.9702387329584385,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.3,0.4,2,0.1345291479820627,0.3628571428571429,0.1428571428571428,0.8193542486051404,0.9730174700448184,0.9597551627481945,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.3,0.4,3,0.13215859030837,0.3514285714285714,0.1571428571428571,0.7964635421618025,0.9801311911778686,0.9604625066772936,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.3,0.4,4,0.1506849315068493,0.3742857142857143,0.1571428571428571,0.8139387204318146,0.9833306874107001,0.9737610788759835,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.3,0.4,5,0.1339285714285714,0.36,0.1657142857142857,0.7741622574955909,0.9811287477954145,0.9661470124707439,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.3,0.4,6,0.145631067961165,0.4114285714285714,0.1657142857142857,0.7820953387963697,0.9808793726319499,0.9635736335171101,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.3,0.4,7,0.1166666666666666,0.3142857142857143,0.1428571428571428,0.7968316477221874,0.9786091470509264,0.9639523422666895,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.3,0.4,8,0.125,0.36,0.1657142857142857,0.7833426080504544,0.9794101279910963,0.967924631072887,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.3,0.4,9,0.1628959276018099,0.3685714285714285,0.1657142857142857,0.7699907378820624,0.9743748070392096,0.9424135751505519,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.3,0.4,10,0.1357466063348416,0.3685714285714285,0.1542857142857142,0.8148875576941962,0.9782971619365609,0.963435306173107,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.3,0.4,1,0.1347826086956521,0.3428571428571428,0.1514285714285714,0.8039602262986456,0.9796845534030516,0.9692095556888839,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.3,0.4,2,0.131578947368421,0.3485714285714286,0.1657142857142857,0.7844672866699298,0.9827051721324849,0.9736265102946623,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.3,0.4,3,0.1434977578475336,0.3628571428571429,0.1657142857142857,0.7598060819744381,0.9776112825033054,0.9616434533550018,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.3,0.4,4,0.1390134529147982,0.3628571428571429,0.1542857142857142,0.7962553442429603,0.9834881320949432,0.9745199829348994,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.3,0.4,5,0.1538461538461538,0.3685714285714285,0.1514285714285714,0.7801983417330516,0.9817915786051049,0.9707615708361567,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.3,0.4,6,0.1650485436893204,0.4114285714285714,0.1514285714285714,0.813382768361582,0.9814618644067796,0.968243253136352,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.3,0.4,7,0.1415929203539823,0.3542857142857142,0.1514285714285714,0.8115730610260151,0.9819272226274415,0.9713540140325948,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.3,0.4,8,0.1391304347826087,0.3428571428571428,0.1714285714285714,0.7563059816740451,0.9799238134458973,0.9503881398445725,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.3,0.4,9,0.1583710407239819,0.3685714285714285,0.1657142857142857,0.7452035144342837,0.9758830912677067,0.953374697439828,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.3,0.4,10,0.1357466063348416,0.3685714285714285,0.1542857142857142,0.822078840374757,0.9786989570443698,0.9678752231515342,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.3,0.4,1,0.1304347826086956,0.2771428571428571,0.14,0.7660008877052819,0.979138925876609,0.9701050805998622,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.3,0.4,2,0.1212121212121212,0.2457142857142857,0.1285714285714285,0.746113184079602,0.9841417910447762,0.9766218463684432,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.3,0.4,3,0.1358024691358024,0.3057142857142857,0.1342857142857142,0.7827124242980363,0.9810974490732245,0.9688687943984468,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.3,0.4,4,0.1297709923664122,0.2514285714285714,0.1257142857142857,0.7601931755205447,0.9825033647375505,0.9737604590703299,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.3,0.4,5,0.1218487394957983,0.32,0.1314285714285714,0.7868852459016393,0.9800620292423571,0.9698200729326208,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.3,0.4,6,0.1393442622950819,0.3028571428571429,0.1342857142857142,0.7601491651834901,0.9826256462412069,0.9753667764888772,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.3,0.4,7,0.1368821292775665,0.2485714285714285,0.1314285714285714,0.7484566630998436,0.9810684006914149,0.9723282657600925,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.3,0.4,8,0.1358024691358024,0.3057142857142857,0.1314285714285714,0.7559397163120567,0.9820035460992907,0.9695357677588772,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.3,0.4,9,0.1434426229508196,0.3028571428571429,0.1285714285714285,0.7709592997021929,0.9797852179406191,0.9668718428016293,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.3,0.4,10,0.1304347826086956,0.2771428571428571,0.1314285714285714,0.7727517018989609,0.9815478323181656,0.9723643752723633,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.3,0.4,1,0.123015873015873,0.28,0.1371428571428571,0.7599348239340997,0.9820765818774327,0.9728327695250234,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.3,0.4,2,0.125,0.2457142857142857,0.1228571428571428,0.7357614852108244,0.9826935179358087,0.9740514802994915,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.3,0.4,3,0.1464435146443514,0.3171428571428571,0.1285714285714285,0.7788001126654774,0.9833818420805558,0.9742095245844343,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.3,0.4,4,0.1338582677165354,0.2742857142857143,0.1314285714285714,0.7595317725752508,0.9801839464882943,0.9725791853703107,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.40/delta_0.30/sigma_0.95/pi_0.50/seed_04
